game_id,Proba_Win
2018-1168-1401,0.496191669
2018-1168-1281,0.49670681
2018-1168-1199,0.491146034
2018-1168-1344,0.583131981
2018-1168-1361,0.48106483
2018-1168-1355,0.56779709
2018-1168-1422,0.503826061
2018-1168-1285,0.490684683
2018-1168-1252,0.607842735
2018-1168-1300,0.636755264
2018-1168-1411,0.649316705
2018-1254-1347,0.57474318
2018-1254-1242,0.453354831
2018-1254-1181,0.42670557
2018-1254-1277,0.461491158
2018-1254-1120,0.433325041
2018-1254-1155,0.461609665
2018-1254-1395,0.532028411
2018-1254-1348,0.454830313
2018-1254-1371,0.496440087
2018-1254-1301,0.458855325
2018-1254-1328,0.478657391
2018-1254-1113,0.475855783
2018-1254-1393,0.449588207
2018-1254-1308,0.486288197
2018-1254-1158,0.517731742
2018-1254-1137,0.462825578
2018-1254-1233,0.586365389
2018-1254-1335,0.569404849
2018-1254-1438,0.414908902
2018-1254-1153,0.437409825
2018-1254-1397,0.471044061
2018-1254-1112,0.478610028
2018-1254-1246,0.452666929
2018-1254-1274,0.493060401
2018-1254-1305,0.514894131
2018-1254-1166,0.490142603
2018-1254-1243,0.487571709
2018-1254-1400,0.453305045
2018-1254-1260,0.462221898
2018-1254-1172,0.50404133
2018-1254-1138,0.48284312
2018-1254-1460,0.500990766
2018-1254-1209,0.453700082
2018-1254-1420,0.577779456
2018-1254-1462,0.454676379
2018-1254-1314,0.456558296
2018-1254-1276,0.435580546
2018-1254-1211,0.430839826
2018-1254-1326,0.429940702
2018-1254-1222,0.500552142
2018-1254-1401,0.473483679
2018-1254-1281,0.470941461
2018-1254-1199,0.482301707
2018-1254-1344,0.54879596
2018-1254-1361,0.459409567
2018-1254-1355,0.532044009
2018-1254-1422,0.458987156
2018-1254-1285,0.468419778
2018-1254-1252,0.547906685
2018-1254-1300,0.56824535
2018-1254-1411,0.61108142
2018-1347-1242,0.493629659
2018-1347-1181,0.474661361
2018-1347-1277,0.499597639
2018-1347-1120,0.466932077
2018-1347-1155,0.507261571
2018-1347-1395,0.602322864
2018-1347-1348,0.511753946
2018-1347-1371,0.552547366
2018-1347-1301,0.519592537
2018-1347-1328,0.53175443
2018-1347-1113,0.561521027
2018-1347-1393,0.522411379
2018-1347-1308,0.554380763
2018-1347-1158,0.584342218
2018-1347-1137,0.543423579
2018-1347-1233,0.653993335
2018-1347-1335,0.654141866
2018-1347-1438,0.471229858
2018-1347-1153,0.493560119
2018-1347-1397,0.504328282
2018-1347-1112,0.53713352
2018-1347-1246,0.504913589
2018-1347-1274,0.539594147
2018-1347-1305,0.586188363
2018-1347-1166,0.552303212
2018-1347-1243,0.541873222
2018-1347-1400,0.514281598
2018-1347-1260,0.509957296
2018-1347-1172,0.563773398
2018-1347-1138,0.53708161
2018-1347-1460,0.584872619
2018-1347-1209,0.543823277
2018-1347-1420,0.664286144
2018-1347-1462,0.50672516
2018-1347-1314,0.516813631
2018-1347-1276,0.478103515
2018-1347-1211,0.477914081
2018-1347-1326,0.468171572
2018-1347-1222,0.542464792
2018-1347-1401,0.531887775
2018-1347-1281,0.520530801
2018-1347-1199,0.524780205
2018-1347-1344,0.608775392
2018-1347-1361,0.513647016
2018-1347-1355,0.593446436
2018-1347-1422,0.540186561
2018-1347-1285,0.543736739
2018-1347-1252,0.634057746
2018-1347-1300,0.641782718
2018-1347-1411,0.671166547
2018-1242-1181,0.628098924
2018-1242-1277,0.663345295
2018-1242-1120,0.690285715
2018-1242-1155,0.725143597
2018-1242-1395,0.78253367
2018-1242-1348,0.72423214
2018-1242-1371,0.768862733
2018-1242-1301,0.765376957
2018-1242-1328,0.741562425
2018-1242-1113,0.76028162
2018-1242-1393,0.703443634
2018-1242-1308,0.760774776
2018-1242-1158,0.774343826
2018-1242-1137,0.771486473
2018-1242-1233,0.785370523
2018-1242-1335,0.786219983
2018-1242-1438,0.634545603
2018-1242-1153,0.684558813
2018-1242-1397,0.670576421
2018-1242-1112,0.696489068
2018-1242-1246,0.696460986
2018-1242-1274,0.721172961
2018-1242-1305,0.734439066
2018-1242-1166,0.736266873
2018-1242-1243,0.752446628
2018-1242-1400,0.722136819
2018-1242-1260,0.699618444
2018-1242-1172,0.755686804
2018-1242-1138,0.751083867
2018-1242-1460,0.748924143
2018-1242-1209,0.72766076
2018-1242-1420,0.781843758
2018-1242-1462,0.68882326
2018-1242-1314,0.675496175
2018-1242-1276,0.682537239
2018-1242-1211,0.651842762
2018-1242-1326,0.648442777
2018-1242-1222,0.691177214
2018-1242-1401,0.722512077
2018-1242-1281,0.743227018
2018-1242-1199,0.715723302
2018-1242-1344,0.761078397
2018-1242-1361,0.72782851
2018-1242-1355,0.755831661
2018-1242-1422,0.753449551
2018-1242-1285,0.724637294
2018-1242-1252,0.768523331
2018-1242-1300,0.781137302
2018-1242-1411,0.779551767
2018-1181-1277,0.643424056
2018-1181-1120,0.686827303
2018-1181-1155,0.708034195
2018-1181-1395,0.771421167
2018-1181-1348,0.722784087
2018-1181-1371,0.753959326
2018-1181-1301,0.750024837
2018-1181-1328,0.744487239
2018-1181-1113,0.739327254
2018-1181-1393,0.694259762
2018-1181-1308,0.755091556
2018-1181-1158,0.778710045
2018-1181-1137,0.747521325
2018-1181-1233,0.787949248
2018-1181-1335,0.768445409
2018-1181-1438,0.635767627
2018-1181-1153,0.682205146
2018-1181-1397,0.647802068
2018-1181-1112,0.702110893
2018-1181-1246,0.705105096
2018-1181-1274,0.718989652
2018-1181-1305,0.737791397
2018-1181-1166,0.739447677
2018-1181-1243,0.754727073
2018-1181-1400,0.727819083
2018-1181-1260,0.703832734
2018-1181-1172,0.759341878
2018-1181-1138,0.762938407
2018-1181-1460,0.750296766
2018-1181-1209,0.713410672
2018-1181-1420,0.78496051
2018-1181-1462,0.692681218
2018-1181-1314,0.673092226
2018-1181-1276,0.687974476
2018-1181-1211,0.649010279
2018-1181-1326,0.651839108
2018-1181-1222,0.688752396
2018-1181-1401,0.721569065
2018-1181-1281,0.744642462
2018-1181-1199,0.705398169
2018-1181-1344,0.757938511
2018-1181-1361,0.729649452
2018-1181-1355,0.763335833
2018-1181-1422,0.751678749
2018-1181-1285,0.730000907
2018-1181-1252,0.774831996
2018-1181-1300,0.792455299
2018-1181-1411,0.782992548
2018-1277-1120,0.681391662
2018-1277-1155,0.705595015
2018-1277-1395,0.788789113
2018-1277-1348,0.700509343
2018-1277-1371,0.760093745
2018-1277-1301,0.757161079
2018-1277-1328,0.744964638
2018-1277-1113,0.776044359
2018-1277-1393,0.708467025
2018-1277-1308,0.739119793
2018-1277-1158,0.776571462
2018-1277-1137,0.743370602
2018-1277-1233,0.777032665
2018-1277-1335,0.748300047
2018-1277-1438,0.625134408
2018-1277-1153,0.667195355
2018-1277-1397,0.637228608
2018-1277-1112,0.708279231
2018-1277-1246,0.715893119
2018-1277-1274,0.718139331
2018-1277-1305,0.750646097
2018-1277-1166,0.744689883
2018-1277-1243,0.755949409
2018-1277-1400,0.717424715
2018-1277-1260,0.696812442
2018-1277-1172,0.745675646
2018-1277-1138,0.744611674
2018-1277-1460,0.733444728
2018-1277-1209,0.711167696
2018-1277-1420,0.774776829
2018-1277-1462,0.704021553
2018-1277-1314,0.684211982
2018-1277-1276,0.671003366
2018-1277-1211,0.643907589
2018-1277-1326,0.665776996
2018-1277-1222,0.674992647
2018-1277-1401,0.720824773
2018-1277-1281,0.738279284
2018-1277-1199,0.710802601
2018-1277-1344,0.754408901
2018-1277-1361,0.731718126
2018-1277-1355,0.766677292
2018-1277-1422,0.74060269
2018-1277-1285,0.721329082
2018-1277-1252,0.766673737
2018-1277-1300,0.776476817
2018-1277-1411,0.773831383
2018-1120-1155,0.649439931
2018-1120-1395,0.742036396
2018-1120-1348,0.641260321
2018-1120-1371,0.718422416
2018-1120-1301,0.712842731
2018-1120-1328,0.702779967
2018-1120-1113,0.716331247
2018-1120-1393,0.678769069
2018-1120-1308,0.709632295
2018-1120-1158,0.750307709
2018-1120-1137,0.729147851
2018-1120-1233,0.772104765
2018-1120-1335,0.750343833
2018-1120-1438,0.599803529
2018-1120-1153,0.644334733
2018-1120-1397,0.618950579
2018-1120-1112,0.668184278
2018-1120-1246,0.65025474
2018-1120-1274,0.689028824
2018-1120-1305,0.720308266
2018-1120-1166,0.693162489
2018-1120-1243,0.715825389
2018-1120-1400,0.683586473
2018-1120-1260,0.668573398
2018-1120-1172,0.709112616
2018-1120-1138,0.72783141
2018-1120-1460,0.735340336
2018-1120-1209,0.699526528
2018-1120-1420,0.772506638
2018-1120-1462,0.649397486
2018-1120-1314,0.655181781
2018-1120-1276,0.624306389
2018-1120-1211,0.592229374
2018-1120-1326,0.596825666
2018-1120-1222,0.648081083
2018-1120-1401,0.686517196
2018-1120-1281,0.70826428
2018-1120-1199,0.671969943
2018-1120-1344,0.745885686
2018-1120-1361,0.689152695
2018-1120-1355,0.725990567
2018-1120-1422,0.740164417
2018-1120-1285,0.679934382
2018-1120-1252,0.760383663
2018-1120-1300,0.773656924
2018-1120-1411,0.767905024
2018-1155-1395,0.701292913
2018-1155-1348,0.607715125
2018-1155-1371,0.663589347
2018-1155-1301,0.63369945
2018-1155-1328,0.657622173
2018-1155-1113,0.659918446
2018-1155-1393,0.612658859
2018-1155-1308,0.657153575
2018-1155-1158,0.712842184
2018-1155-1137,0.655818148
2018-1155-1233,0.723639589
2018-1155-1335,0.738334722
2018-1155-1438,0.545949835
2018-1155-1153,0.568724346
2018-1155-1397,0.571903412
2018-1155-1112,0.599689522
2018-1155-1246,0.57707927
2018-1155-1274,0.613210411
2018-1155-1305,0.618261103
2018-1155-1166,0.621806423
2018-1155-1243,0.637783663
2018-1155-1400,0.627468252
2018-1155-1260,0.613010528
2018-1155-1172,0.650103721
2018-1155-1138,0.66914367
2018-1155-1460,0.692001452
2018-1155-1209,0.639546239
2018-1155-1420,0.723245443
2018-1155-1462,0.572761974
2018-1155-1314,0.600454131
2018-1155-1276,0.55932517
2018-1155-1211,0.506576339
2018-1155-1326,0.539110908
2018-1155-1222,0.586534999
2018-1155-1401,0.627090861
2018-1155-1281,0.629230271
2018-1155-1199,0.585235515
2018-1155-1344,0.680987803
2018-1155-1361,0.616296156
2018-1155-1355,0.700538752
2018-1155-1422,0.667335881
2018-1155-1285,0.632853782
2018-1155-1252,0.720173117
2018-1155-1300,0.728164698
2018-1155-1411,0.726019703
2018-1395-1348,0.565558972
2018-1395-1371,0.628392524
2018-1395-1301,0.624835472
2018-1395-1328,0.626524949
2018-1395-1113,0.603229851
2018-1395-1393,0.554179803
2018-1395-1308,0.589202091
2018-1395-1158,0.661860655
2018-1395-1137,0.601986907
2018-1395-1233,0.689780098
2018-1395-1335,0.633625764
2018-1395-1438,0.52166229
2018-1395-1153,0.568282933
2018-1395-1397,0.581271669
2018-1395-1112,0.597937728
2018-1395-1246,0.594624536
2018-1395-1274,0.607465042
2018-1395-1305,0.640251075
2018-1395-1166,0.662040706
2018-1395-1243,0.662302376
2018-1395-1400,0.600478302
2018-1395-1260,0.615088894
2018-1395-1172,0.681924865
2018-1395-1138,0.652688446
2018-1395-1460,0.650842251
2018-1395-1209,0.609130904
2018-1395-1420,0.713804002
2018-1395-1462,0.598800168
2018-1395-1314,0.608928427
2018-1395-1276,0.568892725
2018-1395-1211,0.52570418
2018-1395-1326,0.560904384
2018-1395-1222,0.586130935
2018-1395-1401,0.621484062
2018-1395-1281,0.654970628
2018-1395-1199,0.609804957
2018-1395-1344,0.66794512
2018-1395-1361,0.624980508
2018-1395-1355,0.68702917
2018-1395-1422,0.631502695
2018-1395-1285,0.622919586
2018-1395-1252,0.716900481
2018-1395-1300,0.717149407
2018-1395-1411,0.728226833
2018-1348-1371,0.604964002
2018-1348-1301,0.599528356
2018-1348-1328,0.62604998
2018-1348-1113,0.61131417
2018-1348-1393,0.578279817
2018-1348-1308,0.611860993
2018-1348-1158,0.680065648
2018-1348-1137,0.606148996
2018-1348-1233,0.714369893
2018-1348-1335,0.678632139
2018-1348-1438,0.495390052
2018-1348-1153,0.529283947
2018-1348-1397,0.520929182
2018-1348-1112,0.528895135
2018-1348-1246,0.531276685
2018-1348-1274,0.560603442
2018-1348-1305,0.581341608
2018-1348-1166,0.592045813
2018-1348-1243,0.593161478
2018-1348-1400,0.549249045
2018-1348-1260,0.566673752
2018-1348-1172,0.616998591
2018-1348-1138,0.61007832
2018-1348-1460,0.644971159
2018-1348-1209,0.584210555
2018-1348-1420,0.704184924
2018-1348-1462,0.52910279
2018-1348-1314,0.544432449
2018-1348-1276,0.507301992
2018-1348-1211,0.454635184
2018-1348-1326,0.496920604
2018-1348-1222,0.546619013
2018-1348-1401,0.568898382
2018-1348-1281,0.595186476
2018-1348-1199,0.537692551
2018-1348-1344,0.644673528
2018-1348-1361,0.567522008
2018-1348-1355,0.668846712
2018-1348-1422,0.604303336
2018-1348-1285,0.576418683
2018-1348-1252,0.695462114
2018-1348-1300,0.706617783
2018-1348-1411,0.706459903
2018-1371-1301,0.598272255
2018-1371-1328,0.586190984
2018-1371-1113,0.606183304
2018-1371-1393,0.571271404
2018-1371-1308,0.579411403
2018-1371-1158,0.669376031
2018-1371-1137,0.578973731
2018-1371-1233,0.689713707
2018-1371-1335,0.661799906
2018-1371-1438,0.482922358
2018-1371-1153,0.501203715
2018-1371-1397,0.504822034
2018-1371-1112,0.528551347
2018-1371-1246,0.517821353
2018-1371-1274,0.527014144
2018-1371-1305,0.573060363
2018-1371-1166,0.58633434
2018-1371-1243,0.58953085
2018-1371-1400,0.521139993
2018-1371-1260,0.534442359
2018-1371-1172,0.608969869
2018-1371-1138,0.591243181
2018-1371-1460,0.613217534
2018-1371-1209,0.563640764
2018-1371-1420,0.707320314
2018-1371-1462,0.523665392
2018-1371-1314,0.537873915
2018-1371-1276,0.488502076
2018-1371-1211,0.457104295
2018-1371-1326,0.474442343
2018-1371-1222,0.515044626
2018-1371-1401,0.556268448
2018-1371-1281,0.579905101
2018-1371-1199,0.523304594
2018-1371-1344,0.635386741
2018-1371-1361,0.544895911
2018-1371-1355,0.649848352
2018-1371-1422,0.572087674
2018-1371-1285,0.546962441
2018-1371-1252,0.695571093
2018-1371-1300,0.697090335
2018-1371-1411,0.713012621
2018-1301-1328,0.6316846
2018-1301-1113,0.639118147
2018-1301-1393,0.603137382
2018-1301-1308,0.634733882
2018-1301-1158,0.689699909
2018-1301-1137,0.649752168
2018-1301-1233,0.711039139
2018-1301-1335,0.708663207
2018-1301-1438,0.492806205
2018-1301-1153,0.52516176
2018-1301-1397,0.531047477
2018-1301-1112,0.556448181
2018-1301-1246,0.549495627
2018-1301-1274,0.574623264
2018-1301-1305,0.605001632
2018-1301-1166,0.608048248
2018-1301-1243,0.618185094
2018-1301-1400,0.556887159
2018-1301-1260,0.570982023
2018-1301-1172,0.620537449
2018-1301-1138,0.628378895
2018-1301-1460,0.654177774
2018-1301-1209,0.606825777
2018-1301-1420,0.708507213
2018-1301-1462,0.552376941
2018-1301-1314,0.555392279
2018-1301-1276,0.522210886
2018-1301-1211,0.485255341
2018-1301-1326,0.503207562
2018-1301-1222,0.53704079
2018-1301-1401,0.583967313
2018-1301-1281,0.60841185
2018-1301-1199,0.553687044
2018-1301-1344,0.65579681
2018-1301-1361,0.587909169
2018-1301-1355,0.662720835
2018-1301-1422,0.614815469
2018-1301-1285,0.57909178
2018-1301-1252,0.702608782
2018-1301-1300,0.716316408
2018-1301-1411,0.713734166
2018-1328-1113,0.657256095
2018-1328-1393,0.588699202
2018-1328-1308,0.625002137
2018-1328-1158,0.696341255
2018-1328-1137,0.649208913
2018-1328-1233,0.671271707
2018-1328-1335,0.672455092
2018-1328-1438,0.525577348
2018-1328-1153,0.540682602
2018-1328-1397,0.560980427
2018-1328-1112,0.594336704
2018-1328-1246,0.573030784
2018-1328-1274,0.589332701
2018-1328-1305,0.624668493
2018-1328-1166,0.640030999
2018-1328-1243,0.65050132
2018-1328-1400,0.59824969
2018-1328-1260,0.597923384
2018-1328-1172,0.653158197
2018-1328-1138,0.635136548
2018-1328-1460,0.659825304
2018-1328-1209,0.608427673
2018-1328-1420,0.71665844
2018-1328-1462,0.596501784
2018-1328-1314,0.601496292
2018-1328-1276,0.55239614
2018-1328-1211,0.527673589
2018-1328-1326,0.535567191
2018-1328-1222,0.576275636
2018-1328-1401,0.613505894
2018-1328-1281,0.646114197
2018-1328-1199,0.586039031
2018-1328-1344,0.673694234
2018-1328-1361,0.627733653
2018-1328-1355,0.673920797
2018-1328-1422,0.626213023
2018-1328-1285,0.620293246
2018-1328-1252,0.71447683
2018-1328-1300,0.715854242
2018-1328-1411,0.710858145
2018-1113-1393,0.569070264
2018-1113-1308,0.616764014
2018-1113-1158,0.678164021
2018-1113-1137,0.604648197
2018-1113-1233,0.720066124
2018-1113-1335,0.6877532
2018-1113-1438,0.499045675
2018-1113-1153,0.534894442
2018-1113-1397,0.519536278
2018-1113-1112,0.534026615
2018-1113-1246,0.532061131
2018-1113-1274,0.555848967
2018-1113-1305,0.586614735
2018-1113-1166,0.606276959
2018-1113-1243,0.608084846
2018-1113-1400,0.554421498
2018-1113-1260,0.579706142
2018-1113-1172,0.629815417
2018-1113-1138,0.603895931
2018-1113-1460,0.642577406
2018-1113-1209,0.605581731
2018-1113-1420,0.71293263
2018-1113-1462,0.541086526
2018-1113-1314,0.558355994
2018-1113-1276,0.521579317
2018-1113-1211,0.486488372
2018-1113-1326,0.499586049
2018-1113-1222,0.542199863
2018-1113-1401,0.581800532
2018-1113-1281,0.599125605
2018-1113-1199,0.555511999
2018-1113-1344,0.646078872
2018-1113-1361,0.587449384
2018-1113-1355,0.656451774
2018-1113-1422,0.607486018
2018-1113-1285,0.601389309
2018-1113-1252,0.710644304
2018-1113-1300,0.711972547
2018-1113-1411,0.717925164
2018-1393-1308,0.667393776
2018-1393-1158,0.711974446
2018-1393-1137,0.69101067
2018-1393-1233,0.714180149
2018-1393-1335,0.734916646
2018-1393-1438,0.558124838
2018-1393-1153,0.582669366
2018-1393-1397,0.565675438
2018-1393-1112,0.614827501
2018-1393-1246,0.588787065
2018-1393-1274,0.609481367
2018-1393-1305,0.625427942
2018-1393-1166,0.634220079
2018-1393-1243,0.636245577
2018-1393-1400,0.623372165
2018-1393-1260,0.614808362
2018-1393-1172,0.667817182
2018-1393-1138,0.652243143
2018-1393-1460,0.674813462
2018-1393-1209,0.6419957
2018-1393-1420,0.705494965
2018-1393-1462,0.615041333
2018-1393-1314,0.619071251
2018-1393-1276,0.57087835
2018-1393-1211,0.531341281
2018-1393-1326,0.555965852
2018-1393-1222,0.587083718
2018-1393-1401,0.627370647
2018-1393-1281,0.640022034
2018-1393-1199,0.614740879
2018-1393-1344,0.670568033
2018-1393-1361,0.616256649
2018-1393-1355,0.678252048
2018-1393-1422,0.654832182
2018-1393-1285,0.618304652
2018-1393-1252,0.718095953
2018-1393-1300,0.717374603
2018-1393-1411,0.714896402
2018-1308-1158,0.696532042
2018-1308-1137,0.641111268
2018-1308-1233,0.705876759
2018-1308-1335,0.704367005
2018-1308-1438,0.552265646
2018-1308-1153,0.566126903
2018-1308-1397,0.581946343
2018-1308-1112,0.621245042
2018-1308-1246,0.590823526
2018-1308-1274,0.659509677
2018-1308-1305,0.656183373
2018-1308-1166,0.653582963
2018-1308-1243,0.651082802
2018-1308-1400,0.617084377
2018-1308-1260,0.63790931
2018-1308-1172,0.670263642
2018-1308-1138,0.653759835
2018-1308-1460,0.696533949
2018-1308-1209,0.653366645
2018-1308-1420,0.731066088
2018-1308-1462,0.587662178
2018-1308-1314,0.598007328
2018-1308-1276,0.572673514
2018-1308-1211,0.549135934
2018-1308-1326,0.557904929
2018-1308-1222,0.645632342
2018-1308-1401,0.659270218
2018-1308-1281,0.637458122
2018-1308-1199,0.619556457
2018-1308-1344,0.70263656
2018-1308-1361,0.632264704
2018-1308-1355,0.712635452
2018-1308-1422,0.666916555
2018-1308-1285,0.656042026
2018-1308-1252,0.724749579
2018-1308-1300,0.73754244
2018-1308-1411,0.734535747
2018-1158-1137,0.638772976
2018-1158-1233,0.72082944
2018-1158-1335,0.721718124
2018-1158-1438,0.517430853
2018-1158-1153,0.563659607
2018-1158-1397,0.557735896
2018-1158-1112,0.589655581
2018-1158-1246,0.559541229
2018-1158-1274,0.635363299
2018-1158-1305,0.648327364
2018-1158-1166,0.62752802
2018-1158-1243,0.6424001
2018-1158-1400,0.583025889
2018-1158-1260,0.594300996
2018-1158-1172,0.626755081
2018-1158-1138,0.633254814
2018-1158-1460,0.650271182
2018-1158-1209,0.610552225
2018-1158-1420,0.722838019
2018-1158-1462,0.551846245
2018-1158-1314,0.56886868
2018-1158-1276,0.541852756
2018-1158-1211,0.534019129
2018-1158-1326,0.526923525
2018-1158-1222,0.620489695
2018-1158-1401,0.638389798
2018-1158-1281,0.61020902
2018-1158-1199,0.607855307
2018-1158-1344,0.671085128
2018-1158-1361,0.601899343
2018-1158-1355,0.668427786
2018-1158-1422,0.610074734
2018-1158-1285,0.622328068
2018-1158-1252,0.711766706
2018-1158-1300,0.717057415
2018-1158-1411,0.735915043
2018-1137-1233,0.724414153
2018-1137-1335,0.713339483
2018-1137-1438,0.482174584
2018-1137-1153,0.52020118
2018-1137-1397,0.51462594
2018-1137-1112,0.561668399
2018-1137-1246,0.539874657
2018-1137-1274,0.601366186
2018-1137-1305,0.631459191
2018-1137-1166,0.613750858
2018-1137-1243,0.614404538
2018-1137-1400,0.54339888
2018-1137-1260,0.558350127
2018-1137-1172,0.630731274
2018-1137-1138,0.618737423
2018-1137-1460,0.63288775
2018-1137-1209,0.595548719
2018-1137-1420,0.720993817
2018-1137-1462,0.52800413
2018-1137-1314,0.546011329
2018-1137-1276,0.490465756
2018-1137-1211,0.4858605
2018-1137-1326,0.485171917
2018-1137-1222,0.57821965
2018-1137-1401,0.59996902
2018-1137-1281,0.587906347
2018-1137-1199,0.574882573
2018-1137-1344,0.680458149
2018-1137-1361,0.56624494
2018-1137-1355,0.670318336
2018-1137-1422,0.597476247
2018-1137-1285,0.592918793
2018-1137-1252,0.710914868
2018-1137-1300,0.72306396
2018-1137-1411,0.733204004
2018-1233-1335,0.614515758
2018-1233-1438,0.439232331
2018-1233-1153,0.45539599
2018-1233-1397,0.470704412
2018-1233-1112,0.47964963
2018-1233-1246,0.466986588
2018-1233-1274,0.514606945
2018-1233-1305,0.53860076
2018-1233-1166,0.518812189
2018-1233-1243,0.508244445
2018-1233-1400,0.481356551
2018-1233-1260,0.483729885
2018-1233-1172,0.523850288
2018-1233-1138,0.512964424
2018-1233-1460,0.534101428
2018-1233-1209,0.493220924
2018-1233-1420,0.627464849
2018-1233-1462,0.465854561
2018-1233-1314,0.473189488
2018-1233-1276,0.453024147
2018-1233-1211,0.443686668
2018-1233-1326,0.437649949
2018-1233-1222,0.523168889
2018-1233-1401,0.505630484
2018-1233-1281,0.50437036
2018-1233-1199,0.502738817
2018-1233-1344,0.580243493
2018-1233-1361,0.486395174
2018-1233-1355,0.570248929
2018-1233-1422,0.500207589
2018-1233-1285,0.517609789
2018-1233-1252,0.599500858
2018-1233-1300,0.638769847
2018-1233-1411,0.658098063
2018-1335-1438,0.470060692
2018-1335-1153,0.497575631
2018-1335-1397,0.511721014
2018-1335-1112,0.520956769
2018-1335-1246,0.500859641
2018-1335-1274,0.539593977
2018-1335-1305,0.574410093
2018-1335-1166,0.550917259
2018-1335-1243,0.534193646
2018-1335-1400,0.516691498
2018-1335-1260,0.517420806
2018-1335-1172,0.56125547
2018-1335-1138,0.533854956
2018-1335-1460,0.593132065
2018-1335-1209,0.540447354
2018-1335-1420,0.667223438
2018-1335-1462,0.495366219
2018-1335-1314,0.512608721
2018-1335-1276,0.484190507
2018-1335-1211,0.476870713
2018-1335-1326,0.4622377
2018-1335-1222,0.546622908
2018-1335-1401,0.533526917
2018-1335-1281,0.532122792
2018-1335-1199,0.519060747
2018-1335-1344,0.607313746
2018-1335-1361,0.529407035
2018-1335-1355,0.607595306
2018-1335-1422,0.54846585
2018-1335-1285,0.547170037
2018-1335-1252,0.649692396
2018-1335-1300,0.654884033
2018-1335-1411,0.668215333
2018-1438-1153,0.677121608
2018-1438-1397,0.679165147
2018-1438-1112,0.720808284
2018-1438-1246,0.713390913
2018-1438-1274,0.728388039
2018-1438-1305,0.745430173
2018-1438-1166,0.74030861
2018-1438-1243,0.747163653
2018-1438-1400,0.738822241
2018-1438-1260,0.735885099
2018-1438-1172,0.734522144
2018-1438-1138,0.744507213
2018-1438-1460,0.76652128
2018-1438-1209,0.744612509
2018-1438-1420,0.788430485
2018-1438-1462,0.689279049
2018-1438-1314,0.653688258
2018-1438-1276,0.666450569
2018-1438-1211,0.631598981
2018-1438-1326,0.629685968
2018-1438-1222,0.675523807
2018-1438-1401,0.715317478
2018-1438-1281,0.720426926
2018-1438-1199,0.680911887
2018-1438-1344,0.753153167
2018-1438-1361,0.717803281
2018-1438-1355,0.741208426
2018-1438-1422,0.741455589
2018-1438-1285,0.70218573
2018-1438-1252,0.76397183
2018-1438-1300,0.790412369
2018-1438-1411,0.781815146
2018-1153-1397,0.67498931
2018-1153-1112,0.695049532
2018-1153-1246,0.691325879
2018-1153-1274,0.732190538
2018-1153-1305,0.745904036
2018-1153-1166,0.728742374
2018-1153-1243,0.733906822
2018-1153-1400,0.722786868
2018-1153-1260,0.713990366
2018-1153-1172,0.722928359
2018-1153-1138,0.73479254
2018-1153-1460,0.751159236
2018-1153-1209,0.719354873
2018-1153-1420,0.777327873
2018-1153-1462,0.649792366
2018-1153-1314,0.641495759
2018-1153-1276,0.629954043
2018-1153-1211,0.610278111
2018-1153-1326,0.622600705
2018-1153-1222,0.68388259
2018-1153-1401,0.705832753
2018-1153-1281,0.697633101
2018-1153-1199,0.663725115
2018-1153-1344,0.746872961
2018-1153-1361,0.689110591
2018-1153-1355,0.738564335
2018-1153-1422,0.730181537
2018-1153-1285,0.701522065
2018-1153-1252,0.76362086
2018-1153-1300,0.777126453
2018-1153-1411,0.773355581
2018-1397-1112,0.701055162
2018-1397-1246,0.682922673
2018-1397-1274,0.699604987
2018-1397-1305,0.733829143
2018-1397-1166,0.733979021
2018-1397-1243,0.736455167
2018-1397-1400,0.705272292
2018-1397-1260,0.696087517
2018-1397-1172,0.731856754
2018-1397-1138,0.737666833
2018-1397-1460,0.743113417
2018-1397-1209,0.713731503
2018-1397-1420,0.779961504
2018-1397-1462,0.661162398
2018-1397-1314,0.633256002
2018-1397-1276,0.629583709
2018-1397-1211,0.584003023
2018-1397-1326,0.59256174
2018-1397-1222,0.654272204
2018-1397-1401,0.690420688
2018-1397-1281,0.706506489
2018-1397-1199,0.669679728
2018-1397-1344,0.748707424
2018-1397-1361,0.695446309
2018-1397-1355,0.732784252
2018-1397-1422,0.739216787
2018-1397-1285,0.689494822
2018-1397-1252,0.752623038
2018-1397-1300,0.760298229
2018-1397-1411,0.767299836
2018-1112-1246,0.672502343
2018-1112-1274,0.670618472
2018-1112-1305,0.702508201
2018-1112-1166,0.706406249
2018-1112-1243,0.724658677
2018-1112-1400,0.664357285
2018-1112-1260,0.649386218
2018-1112-1172,0.713995762
2018-1112-1138,0.726114778
2018-1112-1460,0.723889808
2018-1112-1209,0.696725997
2018-1112-1420,0.772031535
2018-1112-1462,0.642007013
2018-1112-1314,0.621191498
2018-1112-1276,0.630175678
2018-1112-1211,0.586988763
2018-1112-1326,0.587781151
2018-1112-1222,0.657533659
2018-1112-1401,0.679443965
2018-1112-1281,0.699421304
2018-1112-1199,0.664539614
2018-1112-1344,0.744960184
2018-1112-1361,0.682896279
2018-1112-1355,0.738245105
2018-1112-1422,0.742437669
2018-1112-1285,0.692545817
2018-1112-1252,0.758290052
2018-1112-1300,0.769236888
2018-1112-1411,0.763483941
2018-1246-1274,0.704106511
