game_id,Prob_Win
2018-1254-1242,0.059903225
2018-1254-1181,0.024554804
2018-1254-1277,0.035278379
2018-1254-1120,0.817536161
2018-1254-1155,0.855605831
2018-1254-1395,0.88195341
2018-1254-1348,0.086272963
2018-1254-1371,0.872001005
2018-1254-1301,0.131136903
2018-1254-1328,0.874023275
2018-1254-1113,0.858621378
2018-1254-1393,0.050394015
2018-1254-1308,0.103598051
2018-1254-1158,0.892936855
2018-1254-1137,0.084795194
2018-1254-1233,0.902113299
2018-1254-1335,0.28224506
2018-1254-1438,0.034244881
2018-1254-1153,0.050757886
2018-1254-1397,0.042966138
2018-1254-1112,0.874889315
2018-1254-1246,0.057828643
2018-1254-1274,0.097838324
2018-1254-1305,0.116723434
2018-1254-1166,0.110635173
2018-1254-1243,0.091302286
2018-1254-1400,0.060940691
2018-1254-1260,0.096414725
2018-1254-1172,0.882195835
2018-1254-1138,0.105358891
2018-1254-1460,0.895762052
2018-1254-1209,0.846620595
2018-1254-1420,0.916484144
2018-1254-1462,0.089826081
2018-1254-1314,0.760736031
2018-1254-1276,0.816397941
2018-1254-1211,0.799011967
2018-1254-1326,0.833569233
2018-1254-1222,0.086418032
2018-1254-1401,0.094786919
2018-1254-1281,0.083428144
2018-1254-1199,0.852783756
2018-1254-1344,0.284208007
2018-1254-1361,0.061049976
2018-1254-1355,0.894389181
2018-1254-1422,0.079944136
2018-1254-1285,0.879029601
2018-1254-1252,0.91161624
2018-1254-1300,0.338145852
2018-1254-1411,0.927531158
2018-1347-1242,0.095556134
2018-1347-1181,0.057798273
2018-1347-1277,0.094423869
2018-1347-1120,0.07039705
2018-1347-1155,0.143939824
2018-1347-1395,0.925008286
2018-1347-1348,0.176060718
2018-1347-1371,0.270208157
2018-1347-1301,0.197617616
2018-1347-1328,0.194075791
2018-1347-1113,0.231831691
2018-1347-1393,0.134857461
2018-1347-1308,0.326223137
2018-1347-1158,0.349280215
2018-1347-1137,0.204469354
2018-1347-1233,0.942271819
2018-1347-1335,0.9507916
2018-1347-1438,0.083581049
2018-1347-1153,0.116861379
2018-1347-1397,0.079837331
2018-1347-1112,0.190993738
2018-1347-1246,0.105511452
2018-1347-1274,0.158474785
2018-1347-1305,0.29679258
2018-1347-1166,0.176242386
2018-1347-1243,0.191563913
2018-1347-1400,0.143788071
2018-1347-1260,0.165346112
2018-1347-1172,0.185463229
2018-1347-1138,0.232062107
2018-1347-1460,0.357759413
2018-1347-1209,0.220227548
2018-1347-1420,0.958789601
2018-1347-1462,0.121024792
2018-1347-1314,0.11598147
2018-1347-1276,0.09473498
2018-1347-1211,0.106026062
2018-1347-1326,0.057335306
2018-1347-1222,0.17489457
2018-1347-1401,0.188823189
2018-1347-1281,0.151856612
2018-1347-1199,0.248030262
2018-1347-1344,0.93431258
2018-1347-1361,0.150711254
2018-1347-1355,0.39377629
2018-1347-1422,0.232676435
2018-1347-1285,0.249077365
2018-1347-1252,0.951927814
2018-1347-1300,0.988347791
2018-1347-1411,0.968293191
2018-1242-1181,0.970282855
2018-1242-1277,0.979660185
2018-1242-1120,0.96340182
2018-1242-1155,0.990474959
2018-1242-1395,0.99796626
2018-1242-1348,0.988101541
2018-1242-1371,0.99599451
2018-1242-1301,0.991848226
2018-1242-1328,0.995290553
2018-1242-1113,0.993552528
2018-1242-1393,0.979128489
2018-1242-1308,0.997200902
2018-1242-1158,0.997065069
2018-1242-1137,0.997383092
2018-1242-1233,0.998870014
2018-1242-1335,0.999004341
2018-1242-1438,0.92138344
2018-1242-1153,0.938065364
2018-1242-1397,0.978859597
2018-1242-1112,0.978087904
2018-1242-1246,0.957239169
2018-1242-1274,0.968589391
2018-1242-1305,0.98757036
2018-1242-1166,0.996199232
2018-1242-1243,0.993084156
2018-1242-1400,0.97500101
2018-1242-1260,0.990609632
2018-1242-1172,0.993816132
2018-1242-1138,0.994603317
2018-1242-1460,0.996190922
2018-1242-1209,0.979001278
2018-1242-1420,0.998371991
2018-1242-1462,0.982496995
2018-1242-1314,0.959279054
2018-1242-1276,0.967375268
2018-1242-1211,0.953389163
2018-1242-1326,0.961898383
2018-1242-1222,0.975791369
2018-1242-1401,0.984004173
2018-1242-1281,0.9909272
2018-1242-1199,0.979644853
2018-1242-1344,0.995860082
2018-1242-1361,0.985519562
2018-1242-1355,0.995132669
2018-1242-1422,0.986514046
2018-1242-1285,0.990446445
2018-1242-1252,0.99786866
2018-1242-1300,0.999683547
2018-1242-1411,0.99890185
2018-1181-1277,0.980877902
2018-1181-1120,0.966214162
2018-1181-1155,0.991450621
2018-1181-1395,0.99815124
2018-1181-1348,0.989566161
2018-1181-1371,0.997008539
2018-1181-1301,0.993907214
2018-1181-1328,0.995924946
2018-1181-1113,0.994197919
2018-1181-1393,0.981046709
2018-1181-1308,0.99748812
2018-1181-1158,0.997394936
2018-1181-1137,0.997664238
2018-1181-1233,0.999017741
2018-1181-1335,0.999264922
2018-1181-1438,0.925210828
2018-1181-1153,0.943925603
2018-1181-1397,0.983004921
2018-1181-1112,0.982508567
2018-1181-1246,0.963819424
2018-1181-1274,0.974299201
2018-1181-1305,0.990288383
2018-1181-1166,0.99705764
2018-1181-1243,0.994655431
2018-1181-1400,0.979851739
2018-1181-1260,0.992637482
2018-1181-1172,0.99519317
2018-1181-1138,0.995822373
2018-1181-1460,0.997057385
2018-1181-1209,0.983146518
2018-1181-1420,0.998749466
2018-1181-1462,0.986071881
2018-1181-1314,0.965062431
2018-1181-1276,0.972994114
2018-1181-1211,0.959979528
2018-1181-1326,0.968151302
2018-1181-1222,0.980431409
2018-1181-1401,0.987336766
2018-1181-1281,0.99290161
2018-1181-1199,0.983707502
2018-1181-1344,0.996810256
2018-1181-1361,0.98858254
2018-1181-1355,0.996249786
2018-1181-1422,0.989405616
2018-1181-1285,0.99256134
2018-1181-1252,0.99836723
2018-1181-1300,0.999758345
2018-1181-1411,0.999163316
2018-1277-1120,0.963764374
2018-1277-1155,0.990563003
2018-1277-1395,0.998169945
2018-1277-1348,0.988210868
2018-1277-1371,0.996662329
2018-1277-1301,0.993265521
2018-1277-1328,0.995321844
2018-1277-1113,0.9943037
2018-1277-1393,0.981395915
2018-1277-1308,0.997198171
2018-1277-1158,0.997119425
2018-1277-1137,0.997709912
2018-1277-1233,0.998864621
2018-1277-1335,0.999178354
2018-1277-1438,0.915535464
2018-1277-1153,0.934295099
2018-1277-1397,0.978181966
2018-1277-1112,0.97776327
2018-1277-1246,0.956475902
2018-1277-1274,0.968200859
2018-1277-1305,0.987332418
2018-1277-1166,0.996042606
2018-1277-1243,0.992915611
2018-1277-1400,0.974588458
2018-1277-1260,0.990224072
2018-1277-1172,0.993576412
2018-1277-1138,0.99441881
2018-1277-1460,0.996048824
2018-1277-1209,0.978415971
2018-1277-1420,0.998315201
2018-1277-1462,0.981967268
2018-1277-1314,0.956570624
2018-1277-1276,0.966345432
2018-1277-1211,0.951873991
2018-1277-1326,0.961124146
2018-1277-1222,0.975128425
2018-1277-1401,0.983559113
2018-1277-1281,0.990571308
2018-1277-1199,0.979095855
2018-1277-1344,0.995738188
2018-1277-1361,0.985126246
2018-1277-1355,0.9949972
2018-1277-1422,0.986193833
2018-1277-1285,0.990190055
2018-1277-1252,0.997807439
2018-1277-1300,0.999673318
2018-1277-1411,0.998874773
2018-1120-1155,0.988259099
2018-1120-1395,0.998746323
2018-1120-1348,0.992383822
2018-1120-1371,0.997948892
2018-1120-1301,0.995750724
2018-1120-1328,0.997075862
2018-1120-1113,0.995962954
2018-1120-1393,0.986175746
2018-1120-1308,0.996491521
2018-1120-1158,0.996320911
2018-1120-1137,0.998388771
2018-1120-1233,0.999305176
2018-1120-1335,0.999498428
2018-1120-1438,0.302788786
2018-1120-1153,0.958410841
2018-1120-1397,0.447481433
2018-1120-1112,0.988712508
2018-1120-1246,0.974739269
2018-1120-1274,0.982803979
2018-1120-1305,0.993943158
2018-1120-1166,0.9982322
2018-1120-1243,0.996732491
2018-1120-1400,0.986866285
2018-1120-1260,0.995500885
2018-1120-1172,0.99708791
2018-1120-1138,0.997469336
2018-1120-1460,0.99822857
2018-1120-1209,0.98923205
2018-1120-1420,0.999251144
2018-1120-1462,0.991217138
2018-1120-1314,0.976495591
2018-1120-1276,0.521951272
2018-1120-1211,0.348989843
2018-1120-1326,0.373657307
2018-1120-1222,0.987353166
2018-1120-1401,0.992044094
2018-1120-1281,0.99566232
2018-1120-1199,0.989607927
2018-1120-1344,0.998070895
2018-1120-1361,0.992860352
2018-1120-1355,0.99772534
2018-1120-1422,0.993384986
2018-1120-1285,0.99542061
2018-1120-1252,0.999018119
2018-1120-1300,0.999855676
2018-1120-1411,0.99949737
2018-1155-1395,0.986016693
2018-1155-1348,0.498876733
2018-1155-1371,0.978979642
2018-1155-1301,0.963844481
2018-1155-1328,0.97226364
2018-1155-1113,0.964977277
2018-1155-1393,0.931206192
2018-1155-1308,0.966704488
2018-1155-1158,0.966095164
2018-1155-1137,0.982857089
2018-1155-1233,0.991947691
2018-1155-1335,0.994049973
2018-1155-1438,0.223997115
2018-1155-1153,0.283642593
2018-1155-1397,0.236510593
2018-1155-1112,0.935458074
2018-1155-1246,0.302956146
2018-1155-1274,0.927515992
2018-1155-1305,0.416243319
2018-1155-1166,0.978721869
2018-1155-1243,0.966155717
2018-1155-1400,0.931895732
2018-1155-1260,0.959999832
2018-1155-1172,0.969829484
2018-1155-1138,0.973662647
2018-1155-1460,0.979182271
2018-1155-1209,0.934223101
2018-1155-1420,0.991293231
2018-1155-1462,0.313783357
2018-1155-1314,0.908178466
2018-1155-1276,0.302880468
2018-1155-1211,0.903986225
2018-1155-1326,0.167449817
2018-1155-1222,0.331931029
2018-1155-1401,0.9462226
2018-1155-1281,0.961293883
2018-1155-1199,0.939496675
2018-1155-1344,0.980483324
2018-1155-1361,0.948677691
2018-1155-1355,0.971967574
2018-1155-1422,0.949310794
2018-1155-1285,0.945795057
2018-1155-1252,0.988236669
2018-1155-1300,0.998170592
2018-1155-1411,0.99421013
2018-1395-1348,0.289693124
2018-1395-1371,0.971195149
2018-1395-1301,0.952794368
2018-1395-1328,0.958768752
2018-1395-1113,0.936577023
2018-1395-1393,0.199351303
2018-1395-1308,0.958719899
2018-1395-1158,0.972110261
2018-1395-1137,0.322516882
2018-1395-1233,0.988588418
2018-1395-1335,0.99160232
2018-1395-1438,0.235492618
2018-1395-1153,0.884828539
2018-1395-1397,0.925700344
2018-1395-1112,0.920659708
2018-1395-1246,0.908769668
2018-1395-1274,0.920957184
2018-1395-1305,0.925608674
2018-1395-1166,0.972703825
2018-1395-1243,0.958417039
2018-1395-1400,0.924600339
2018-1395-1260,0.951530478
2018-1395-1172,0.962391021
2018-1395-1138,0.966807134
2018-1395-1460,0.973273903
2018-1395-1209,0.926280184
2018-1395-1420,0.98835943
2018-1395-1462,0.93253932
2018-1395-1314,0.900063407
2018-1395-1276,0.4
2018-1395-1211,0.8978848
2018-1395-1326,0.278380917
2018-1395-1222,0.926007141
2018-1395-1401,0.937668384
2018-1395-1281,0.952931224
2018-1395-1199,0.931268127
2018-1395-1344,0.974862182
2018-1395-1361,0.940114104
2018-1395-1355,0.964887252
2018-1395-1422,0.940899559
2018-1395-1285,0.937313189
2018-1395-1252,0.984431205
2018-1395-1300,0.997491186
2018-1395-1411,0.9921731
2018-1348-1371,0.961997385
2018-1348-1301,0.941488823
2018-1348-1328,0.950169294
2018-1348-1113,0.937526741
2018-1348-1393,0.903580931
2018-1348-1308,0.947637279
2018-1348-1158,0.966059002
2018-1348-1137,0.968389181
2018-1348-1233,0.985494637
2018-1348-1335,0.988818341
2018-1348-1438,0.773342471
2018-1348-1153,0.803729251
2018-1348-1397,0.891460245
2018-1348-1112,0.89870345
2018-1348-1246,0.880182482
2018-1348-1274,0.902518677
2018-1348-1305,0.902554297
2018-1348-1166,0.952900537
2018-1348-1243,0.937127878
2018-1348-1400,0.902747197
2018-1348-1260,0.922516114
2018-1348-1172,0.938195443
2018-1348-1138,0.945451862
2018-1348-1460,0.954384193
2018-1348-1209,0.897108334
2018-1348-1420,0.978588929
2018-1348-1462,0.901819411
2018-1348-1314,0.831105635
2018-1348-1276,0.872710645
2018-1348-1211,0.847274707
2018-1348-1326,0.880572669
2018-1348-1222,0.895180537
2018-1348-1401,0.909914347
2018-1348-1281,0.924812517
2018-1348-1199,0.902422581
2018-1348-1344,0.958126705
2018-1348-1361,0.913475445
2018-1348-1355,0.944564437
2018-1348-1422,0.916820575
2018-1348-1285,0.911600138
2018-1348-1252,0.972585102
2018-1348-1300,0.995096571
2018-1348-1411,0.985559709
2018-1371-1301,0.39979454
2018-1371-1328,0.95347294
2018-1371-1113,0.376670949
2018-1371-1393,0.272146358
2018-1371-1308,0.953410523
2018-1371-1158,0.967729341
2018-1371-1137,0.340359498
2018-1371-1233,0.986307844
2018-1371-1335,0.987400512
2018-1371-1438,0.110942923
2018-1371-1153,0.169612078
2018-1371-1397,0.159355771
2018-1371-1112,0.218630275
2018-1371-1246,0.220583358
2018-1371-1274,0.229194284
2018-1371-1305,0.27387238
2018-1371-1166,0.283898422
2018-1371-1243,0.34
2018-1371-1400,0.229998088
2018-1371-1260,0.293058491
2018-1371-1172,0.945956682
2018-1371-1138,0.497767726
2018-1371-1460,0.958952526
2018-1371-1209,0.276117062
2018-1371-1420,0.98012753
2018-1371-1462,0.225881035
2018-1371-1314,0.882168712
2018-1371-1276,0.151247309
2018-1371-1211,0.06772509
2018-1371-1326,0.108873807
2018-1371-1222,0.197929798
2018-1371-1401,0.210818954
2018-1371-1281,0.339745253
2018-1371-1199,0.916593718
2018-1371-1344,0.497309107
2018-1371-1361,0.22120443
2018-1371-1355,0.949055865
2018-1371-1422,0.355344289
2018-1371-1285,0.921992052
2018-1371-1252,0.974213728
2018-1371-1300,0.995408105
2018-1371-1411,0.986270704
2018-1301-1328,0.958851853
2018-1301-1113,0.94961891
2018-1301-1393,0.918660139
2018-1301-1308,0.958715289
2018-1301-1158,0.972618079
2018-1301-1137,0.975526409
2018-1301-1233,0.988712944
2018-1301-1335,0.990086433
2018-1301-1438,0.146027465
2018-1301-1153,0.239268703
2018-1301-1397,0.915719208
2018-1301-1112,0.913924188
2018-1301-1246,0.243400275
2018-1301-1274,0.914627655
2018-1301-1305,0.917964875
2018-1301-1166,0.966101293
2018-1301-1243,0.950778812
2018-1301-1400,0.917296924
2018-1301-1260,0.942290901
2018-1301-1172,0.954392735
2018-1301-1138,0.959554177
2018-1301-1460,0.966894369
2018-1301-1209,0.917004533
2018-1301-1420,0.985061831
2018-1301-1462,0.923060248
2018-1301-1314,0.880424284
2018-1301-1276,0.901612163
2018-1301-1211,0.884501696
2018-1301-1326,0.902858002
2018-1301-1222,0.916785036
2018-1301-1401,0.928768571
2018-1301-1281,0.94398126
2018-1301-1199,0.922260439
2018-1301-1344,0.968912676
2018-1301-1361,0.931344455
2018-1301-1355,0.957672911
2018-1301-1422,0.932497747
2018-1301-1285,0.928755573
2018-1301-1252,0.980312736
2018-1301-1300,0.996712172
2018-1301-1411,0.989931233
2018-1328-1113,0.954810637
2018-1328-1393,0.305168813
2018-1328-1308,0.963172179
2018-1328-1158,0.975290475
2018-1328-1137,0.978277319
2018-1328-1233,0.981637289
2018-1328-1335,0.992814737
2018-1328-1438,0.164097311
2018-1328-1153,0.288109685
2018-1328-1397,0.294085513
2018-1328-1112,0.32
2018-1328-1246,0.295522841
2018-1328-1274,0.406489428
2018-1328-1305,0.92577646
2018-1328-1166,0.972550909
2018-1328-1243,0.958123285
2018-1328-1400,0.924798684
2018-1328-1260,0.951808792
2018-1328-1172,0.962338556
2018-1328-1138,0.96660709
2018-1328-1460,0.973082253
2018-1328-1209,0.41
2018-1328-1420,0.988181204
2018-1328-1462,0.933074322
2018-1328-1314,0.905171216
2018-1328-1276,0.302103963
2018-1328-1211,0.150303702
2018-1328-1326,0.194140024
2018-1328-1222,0.353409109
2018-1328-1401,0.937985616
2018-1328-1281,0.953185022
2018-1328-1199,0.931697173
2018-1328-1344,0.97453529
2018-1328-1361,0.940304041
2018-1328-1355,0.964583861
2018-1328-1422,0.940810015
2018-1328-1285,0.937500027
2018-1328-1252,0.984191891
2018-1328-1300,0.997449538
2018-1328-1411,0.992033331
2018-1113-1393,0.217855816
2018-1113-1308,0.343755584
2018-1113-1158,0.976066627
2018-1113-1137,0.341694876
2018-1113-1233,0.99055976
2018-1113-1335,0.993097466
2018-1113-1438,0.136065952
2018-1113-1153,0.207226248
2018-1113-1397,0.175608838
2018-1113-1112,0.234784229
2018-1113-1246,0.200320576
2018-1113-1274,0.248575385
2018-1113-1305,0.342998986
2018-1113-1166,0.264612926
2018-1113-1243,0.364860241
2018-1113-1400,0.249869071
2018-1113-1260,0.291756922
2018-1113-1172,0.965459374
2018-1113-1138,0.455620395
2018-1113-1460,0.97560828
2018-1113-1209,0.278966046
2018-1113-1420,0.98948626
2018-1113-1462,0.23706882
2018-1113-1314,0.232421842
2018-1113-1276,0.169882036
2018-1113-1211,0.121852077
2018-1113-1326,0.130754969
2018-1113-1222,0.25463089
2018-1113-1401,0.243773913
2018-1113-1281,0.344344926
2018-1113-1199,0.266350038
2018-1113-1344,0.976979654
2018-1113-1361,0.25044632
2018-1113-1355,0.967580286
2018-1113-1422,0.37856958
2018-1113-1285,0.940835759
2018-1113-1252,0.98585942
2018-1113-1300,0.997752531
2018-1113-1411,0.99293334
2018-1393-1308,0.987767594
2018-1393-1158,0.992730264
2018-1393-1137,0.994277725
2018-1393-1233,0.997431647
2018-1393-1335,0.998151412
2018-1393-1438,0.182451148
2018-1393-1153,0.200001457
2018-1393-1397,0.199966063
2018-1393-1112,0.273501816
2018-1393-1246,0.200000002
2018-1393-1274,0.204457292
2018-1393-1305,0.953096193
2018-1393-1166,0.276842384
2018-1393-1243,0.266579771
2018-1393-1400,0.220551978
2018-1393-1260,0.218191858
2018-1393-1172,0.390280526
2018-1393-1138,0.290112989
2018-1393-1460,0.989402476
2018-1393-1209,0.296499469
2018-1393-1420,0.995869533
2018-1393-1462,0.240801387
2018-1393-1314,0.179039462
2018-1393-1276,0.219135646
2018-1393-1211,0.145783052
2018-1393-1326,0.1384149
2018-1393-1222,0.22021805
2018-1393-1401,0.201064954
2018-1393-1281,0.208781651
2018-1393-1199,0.268456511
2018-1393-1344,0.990162248
2018-1393-1361,0.249780202
2018-1393-1355,0.985107096
2018-1393-1422,0.213082745
2018-1393-1285,0.965713916
2018-1393-1252,0.99432464
2018-1393-1300,0.999161652
2018-1393-1411,0.997296019
2018-1308-1158,0.970626106
2018-1308-1137,0.979070286
2018-1308-1233,0.990602398
2018-1308-1335,0.993130082
2018-1308-1438,0.261155908
2018-1308-1153,0.325062901
2018-1308-1397,0.313463457
2018-1308-1112,0.93268707
2018-1308-1246,0.322684655
2018-1308-1274,0.922812166
2018-1308-1305,0.949519695
2018-1308-1166,0.97800867
2018-1308-1243,0.965346193
2018-1308-1400,0.928918148
2018-1308-1260,0.956938516
2018-1308-1172,0.967863589
2018-1308-1138,0.971039734
2018-1308-1460,0.978002392
2018-1308-1209,0.933566095
2018-1308-1420,0.989485763
2018-1308-1462,0.41
2018-1308-1314,0.908979911
2018-1308-1276,0.37
2018-1308-1211,0.318418846
2018-1308-1326,0.294252273
2018-1308-1222,0.929004906
2018-1308-1401,0.94162276
2018-1308-1281,0.957907186
2018-1308-1199,0.93438461
2018-1308-1344,0.976539956
2018-1308-1361,0.944534167
2018-1308-1355,0.973293311
2018-1308-1422,0.947043337
2018-1308-1285,0.956781311
2018-1308-1252,0.986637256
2018-1308-1300,0.997803995
2018-1308-1411,0.992715701
2018-1158-1137,0.440859139
2018-1158-1233,0.978260069
2018-1158-1335,0.983359204
2018-1158-1438,0.223933831
2018-1158-1153,0.280447032
2018-1158-1397,0.23174058
2018-1158-1112,0.910727302
2018-1158-1246,0.229584975
2018-1158-1274,0.90597096
2018-1158-1305,0.922400708
2018-1158-1166,0.335809227
2018-1158-1243,0.434145276
2018-1158-1400,0.318746185
2018-1158-1260,0.359724903
2018-1158-1172,0.938604248
2018-1158-1138,0.464574855
2018-1158-1460,0.952418232
2018-1158-1209,0.396879627
2018-1158-1420,0.973024977
2018-1158-1462,0.227585834
2018-1158-1314,0.876740706
2018-1158-1276,0.238843346
2018-1158-1211,0.887608513
2018-1158-1326,0.187919766
2018-1158-1222,0.385966058
2018-1158-1401,0.396503668
2018-1158-1281,0.340307331
2018-1158-1199,0.909501262
2018-1158-1344,0.95056967
2018-1158-1361,0.328592191
2018-1158-1355,0.946085812
2018-1158-1422,0.425081671
2018-1158-1285,0.927814207
2018-1158-1252,0.967374625
2018-1158-1300,0.993469878
2018-1158-1411,0.980314515
2018-1137-1233,0.976887472
2018-1137-1335,0.982296769
2018-1137-1438,0.133481018
2018-1137-1153,0.198560514
2018-1137-1397,0.898204188
2018-1137-1112,0.906325769
2018-1137-1246,0.249569318
2018-1137-1274,0.900917552
2018-1137-1305,0.917972508
2018-1137-1166,0.947991699
2018-1137-1243,0.932496698
2018-1137-1400,0.902749077
2018-1137-1260,0.919752146
2018-1137-1172,0.933375358
2018-1137-1138,0.938249913
2018-1137-1460,0.948353136
2018-1137-1209,0.900931785
2018-1137-1420,0.970504684
2018-1137-1462,0.90430549
2018-1137-1314,0.850936491
2018-1137-1276,0.884476042
2018-1137-1211,0.871346123
2018-1137-1326,0.889094962
2018-1137-1222,0.896642529
2018-1137-1401,0.908056473
2018-1137-1281,0.921255698
2018-1137-1199,0.901870094
2018-1137-1344,0.94673946
2018-1137-1361,0.910942321
2018-1137-1355,0.942114905
2018-1137-1422,0.914415402
2018-1137-1285,0.922772504
2018-1137-1252,0.964597479
2018-1137-1300,0.992776845
2018-1137-1411,0.978543455
2018-1233-1335,0.967901003
2018-1233-1438,0.04420104
2018-1233-1153,0.061523016
2018-1233-1397,0.062914156
2018-1233-1112,0.895757244
2018-1233-1246,0.08546094
2018-1233-1274,0.144015521
2018-1233-1305,0.904143912
2018-1233-1166,0.157102918
2018-1233-1243,0.138929559
2018-1233-1400,0.081880094
2018-1233-1260,0.116226461
2018-1233-1172,0.913698621
2018-1233-1138,0.173372757
2018-1233-1460,0.927707068
2018-1233-1209,0.098163223
2018-1233-1420,0.951980393
2018-1233-1462,0.102852204
2018-1233-1314,0.827032041
2018-1233-1276,0.054042679
2018-1233-1211,0.853349437
2018-1233-1326,0.876181413
2018-1233-1222,0.167114526
2018-1233-1401,0.122517388
2018-1233-1281,0.115703584
2018-1233-1199,0.888086262
2018-1233-1344,0.366072955
2018-1233-1361,0.098141709
2018-1233-1355,0.922598597
2018-1233-1422,0.13211275
2018-1233-1285,0.906183987
2018-1233-1252,0.945013009
2018-1233-1300,0.98561092
2018-1233-1411,0.962678185
2018-1335-1438,0.147815458
2018-1335-1153,0.173083917
2018-1335-1397,0.152180566
2018-1335-1112,0.8958222
2018-1335-1246,0.179601045
2018-1335-1274,0.892924148
2018-1335-1305,0.904649817
2018-1335-1166,0.927210049
2018-1335-1243,0.91512216
2018-1335-1400,0.892835483
2018-1335-1260,0.901470454
2018-1335-1172,0.91392595
2018-1335-1138,0.918806383
2018-1335-1460,0.927909354
2018-1335-1209,0.888195305
2018-1335-1420,0.952097808
2018-1335-1462,0.889801637
2018-1335-1314,0.829323286
2018-1335-1276,0.869400807
2018-1335-1211,0.854713881
2018-1335-1326,0.877319594
2018-1335-1222,0.883234497
2018-1335-1401,0.893886327
2018-1335-1281,0.902969924
2018-1335-1199,0.888729887
2018-1335-1344,0.92716945
2018-1335-1361,0.896672141
2018-1335-1355,0.922840731
2018-1335-1422,0.900915079
2018-1335-1285,0.906601081
2018-1335-1252,0.945162256
2018-1335-1300,0.985621054
2018-1335-1411,0.962714885
2018-1438-1153,0.970577236
2018-1438-1397,0.993334941
2018-1438-1112,0.993075227
2018-1438-1246,0.983560645
2018-1438-1274,0.989213397
2018-1438-1305,0.996372916
2018-1438-1166,0.999089272
2018-1438-1243,0.998320912
2018-1438-1400,0.991897751
2018-1438-1260,0.997285524
2018-1438-1172,0.998258697
2018-1438-1138,0.998495218
2018-1438-1460,0.998949175
2018-1438-1209,0.993417553
2018-1438-1420,0.999618429
2018-1438-1462,0.991518213
2018-1438-1314,0.976880449
2018-1438-1276,0.98259037
2018-1438-1211,0.972492951
2018-1438-1326,0.978946204
2018-1438-1222,0.987785658
2018-1438-1401,0.992326227
2018-1438-1281,0.9957873
2018-1438-1199,0.989979836
2018-1438-1344,0.998156441
2018-1438-1361,0.993083917
2018-1438-1355,0.9978168
2018-1438-1422,0.993657027
2018-1438-1285,0.995592784
2018-1438-1252,0.999060411
2018-1438-1300,0.999861048
2018-1438-1411,0.999518422
2018-1153-1397,0.988423587
2018-1153-1112,0.988061038
2018-1153-1246,0.973568137
2018-1153-1274,0.98196982
2018-1153-1305,0.995014139
2018-1153-1166,0.998086599
2018-1153-1243,0.996519003
2018-1153-1400,0.989060003
2018-1153-1260,0.995120135
2018-1153-1172,0.99685238
2018-1153-1138,0.997281027
2018-1153-1460,0.998092383
2018-1153-1209,0.991021066
2018-1153-1420,0.9991972
2018-1153-1462,0.986602656
2018-1153-1314,0.965792278
2018-1153-1276,0.973850785
2018-1153-1211,0.960785425
2018-1153-1326,0.96919743
2018-1153-1222,0.981145544
2018-1153-1401,0.987829278
2018-1153-1281,0.99314137
2018-1153-1199,0.98434706
2018-1153-1344,0.996977958
2018-1153-1361,0.988986036
2018-1153-1355,0.996423959
2018-1153-1422,0.989890177
2018-1153-1285,0.992871674
2018-1153-1252,0.998449894
2018-1153-1300,0.999769016
2018-1153-1411,0.999203689
2018-1397-1112,0.966107897
2018-1397-1246,0.941732662
2018-1397-1274,0.949929669
2018-1397-1305,0.979430392
2018-1397-1166,0.993211158
2018-1397-1243,0.98805048
2018-1397-1400,0.962083292
2018-1397-1260,0.981270187
2018-1397-1172,0.98916187
2018-1397-1138,0.990515345
2018-1397-1460,0.9919979
2018-1397-1209,0.967049423
2018-1397-1420,0.997048482
2018-1397-1462,0.961125258
2018-1397-1314,0.927602205
2018-1397-1276,0.939657377
2018-1397-1211,0.924966779
2018-1397-1326,0.337466543
2018-1397-1222,0.950848152
2018-1397-1401,0.963824915
2018-1397-1281,0.977095786
2018-1397-1199,0.956625123
2018-1397-1344,0.98878129
2018-1397-1361,0.966437366
2018-1397-1355,0.986968677
2018-1397-1422,0.968530271
2018-1397-1285,0.976283159
2018-1397-1252,0.99402231
2018-1397-1300,0.999081143
2018-1397-1411,0.996867978
2018-1112-1246,0.964932495
2018-1112-1274,0.938405687
2018-1112-1305,0.967081773
2018-1112-1166,0.98798026
2018-1112-1243,0.979618357
2018-1112-1400,0.946128586
2018-1112-1260,0.973444283
2018-1112-1172,0.995373475
2018-1112-1138,0.995992291
2018-1112-1460,0.987973546
2018-1112-1209,0.951328397
2018-1112-1420,0.994588805
2018-1112-1462,0.966217071
2018-1112-1314,0.935227522
2018-1112-1276,0.945652881
2018-1112-1211,0.931011386
2018-1112-1326,0.93998822
2018-1112-1222,0.956436285
2018-1112-1401,0.968652872
2018-1112-1281,0.980718627
2018-1112-1199,0.961904653
2018-1112-1344,0.990669454
2018-1112-1361,0.971031531
2018-1112-1355,0.989142596
2018-1112-1422,0.972856657
2018-1112-1285,0.979871013
2018-1112-1252,0.995074492
2018-1112-1300,0.999251453
2018-1112-1411,0.99743148
2018-1246-1274,0.974466602
2018-1246-1305,0.990388471
2018-1246-1166,0.997122896
2018-1246-1243,0.994726523
2018-1246-1400,0.980027606
2018-1246-1260,0.992796125
2018-1246-1172,0.996906373
2018-1246-1138,0.997321357
2018-1246-1460,0.997117627
2018-1246-1209,0.983402523
2018-1246-1420,0.998769948
2018-1246-1462,0.980566716
2018-1246-1314,0.366546517
2018-1246-1276,0.401208481
